mmdd,radarAccum,p10,p90
0820,0.0016525846802251084,0.001336763751674084,0.001942731656081966
0821,3.945190831946823,2.8582241193382183,3.900484925410128
0822,0.0,0.0,0.0
0823,0.0,0.0,0.0
0824,1.5520359846779003e-07,7.518519897143947e-08,2.0675265028822922e-07
0825,0.0,0.0,0.0
0826,0.0,0.0,0.0
0827,0.0,0.0,0.0
0828,0.0003912269176545034,0.00029908881310299713,0.00043588282908708356
0829,0.009062904693900812,0.007446626214922449,0.010330646370245422
0830,0.604044152639073,0.5085851409242295,0.6772469445205438
0831,0.21836730005465665,0.15835622472783292,0.2183372971011393
0901,2.4236066101119944e-07,9.958701860872638e-08,3.1298349676256276e-07
0902,7.209186046475108,6.038491713419664,8.202873697936685
0903,10.15425828534121,8.800534764103634,11.357127756551852
0904,4.4079258605325675,3.5406031585192763,4.925643652534882
0905,7.249170073471785,4.953848522985221,6.578045988762043
0906,0.6869894331386086,0.5678774283159931,0.7937801355239913
0907,0.0,0.0,0.0
0908,0.0006841038028743399,0.0005722147177720575,0.0008049621367487177
0909,2.3560458091380383,1.9314421629469232,2.641827933322304
0910,1.2923895279276234,1.0168598486838893,1.4087656833392421
0911,0.0004567503143740543,0.00034282987436306525,0.0005452440200054775
0912,0.612652251239404,0.4797228702202235,0.6526944955714038
0913,5.485448598965906,3.77381479334738,5.109862088021264
0914,0.6030479664212737,0.4930717967708404,0.6848643316033264
0915,1.3977876132185474,1.132447898349679,1.5995988768441645
0916,2.3157633924630883,1.7035815005979842,2.558810914992937
0917,0.0002565856190722608,0.0001771152045047448,0.00030237864237968423
0918,0.00027896221843248434,0.00021020503203336274,0.0003164070468689442
0919,1.9664080796677492,1.6744123737664838,2.2085593738586473
0920,8.665407213066361,7.273153367051962,9.976422646667075
0921,8.18220254254005,6.46722428559337,8.479328385035116
0922,5.407506172381751,4.738189621071876,6.228966078831483
0923,3.675410604835306,2.8834551482753628,3.8180710263280453
0924,0.8349867847847057,0.6980028666821372,0.9709133699108581
0925,0.24075283339786044,0.19948441109119772,0.2738055730853401
0926,3.5617744439893054e-08,1.8969345467181055e-08,5.0739775869400276e-08
0927,0.00010614994193564486,8.396442512195752e-05,0.00012262156482090403
0928,3.1079740468453756,2.2830249862108696,3.036949461459549
0929,6.776693985603329,3.944916966603193,5.158257100474631
0930,0.5539639863327119,0.4586615298174304,0.6122884677905366
1001,4.638190790472964,3.927846996103668,5.146254218954284
1002,15.955147294451498,13.265418496091756,17.86132516473237
1003,1.7090504357516962,1.4592220381328227,1.9440846513257184
1004,0.08667876291059594,0.07122843447035535,0.09763528432066515
1005,0.07685713009801075,0.06462152580206945,0.08447862941656299
1006,0.007386478609676434,0.005830416964181189,0.008144657921127264
